feature,importance,fold
WEEKDAY_APPR_PROCESS_START_THURSDAY,1709.4083061218262,4
WEEKDAY_APPR_PROCESS_START_TUESDAY,1747.7488918304443,4
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,2761.03879070282,4
WEEKDAY_APPR_PROCESS_START_nan,0.0,4
FONDKAPREMONT_MODE_not_specified,333.13169860839844,4
FONDKAPREMONT_MODE_org_spec_account,1189.2975959777832,4
FONDKAPREMONT_MODE_reg_oper_account,194.88140106201172,4
FONDKAPREMONT_MODE_reg_oper_spec_account,418.6930961608887,4
FONDKAPREMONT_MODE_nan,213.5709991455078,4
HOUSETYPE_MODE_block_of_flats,177.5717067718506,4
HOUSETYPE_MODE_specific_housing,151.93989944458008,4
HOUSETYPE_MODE_terraced_house,0.0,4
HOUSETYPE_MODE_nan,113.83620071411133,4
WALLSMATERIAL_MODE_Block,852.2255935668945,4
WALLSMATERIAL_MODE_Mixed,95.48530197143555,4
WALLSMATERIAL_MODE_Monolithic,48.667701721191406,4
WALLSMATERIAL_MODE_Others,47.36320114135742,4
WALLSMATERIAL_MODE_Panel,3010.944984436035,4
WALLSMATERIAL_MODE_Stone_brick,2921.5395002365112,4
WALLSMATERIAL_MODE_Wooden,69.37210083007812,4
WALLSMATERIAL_MODE_nan,156.52700233459473,4
EMERGENCYSTATE_MODE_No,562.3522987365723,4
EMERGENCYSTATE_MODE_Yes,195.64159774780273,4
EMERGENCYSTATE_MODE_nan,323.4731979370117,4
OCCUPATION_TYPE_FE,16588.228734970093,4
ORGANIZATION_TYPE_FE,26733.20220184326,4
CNT_CHILDREN,2132.278799057007,5
AMT_INCOME_TOTAL,23101.488441467285,5
AMT_CREDIT,101039.31328010559,5
AMT_ANNUITY,82059.46786689758,5
AMT_GOODS_PRICE,85648.64916229248,5
REGION_POPULATION_RELATIVE,30308.909324645996,5
DAYS_BIRTH,89572.12117767334,5
DAYS_EMPLOYED,90909.32818031311,5
DAYS_REGISTRATION,41935.48365020752,5
DAYS_ID_PUBLISH,66596.27809906006,5
OWN_CAR_AGE,34668.35041618347,5
FLAG_MOBIL,0.0,5
FLAG_EMP_PHONE,519.8801956176758,5
FLAG_WORK_PHONE,5316.171224594116,5
FLAG_CONT_MOBILE,0.0,5
FLAG_PHONE,2865.824716567993,5
FLAG_EMAIL,908.771900177002,5
CNT_FAM_MEMBERS,5158.059579849243,5
REGION_RATING_CLIENT,4484.836112976074,5
REGION_RATING_CLIENT_W_CITY,13568.519512176514,5
HOUR_APPR_PROCESS_START,12490.207307815552,5
REG_REGION_NOT_LIVE_REGION,595.7982902526855,5
REG_REGION_NOT_WORK_REGION,497.3716049194336,5
LIVE_REGION_NOT_WORK_REGION,840.3936882019043,5
REG_CITY_NOT_LIVE_CITY,6955.798902511597,5
REG_CITY_NOT_WORK_CITY,2363.855197906494,5
LIVE_CITY_NOT_WORK_CITY,906.1664047241211,5
EXT_SOURCE_1,228363.48889923096,5
EXT_SOURCE_2,681561.5655956268,5
EXT_SOURCE_3,674525.9214820862,5
APARTMENTS_AVG,8689.879898071289,5
BASEMENTAREA_AVG,6663.306230545044,5
YEARS_BEGINEXPLUATATION_AVG,9159.684143066406,5
YEARS_BUILD_AVG,4100.533580780029,5
COMMONAREA_AVG,6971.5654945373535,5
ELEVATORS_AVG,4160.086837768555,5
ENTRANCES_AVG,5639.994314193726,5
FLOORSMAX_AVG,7267.270317077637,5
FLOORSMIN_AVG,3281.791492462158,5
LANDAREA_AVG,7555.125381469727,5
LIVINGAPARTMENTS_AVG,4063.315589904785,5
LIVINGAREA_AVG,11503.407608032227,5
NONLIVINGAPARTMENTS_AVG,2835.1354026794434,5
NONLIVINGAREA_AVG,9974.393409729004,5
APARTMENTS_MODE,6794.812202453613,5
BASEMENTAREA_MODE,8059.091472625732,5
YEARS_BEGINEXPLUATATION_MODE,12564.372701644897,5
YEARS_BUILD_MODE,3966.3343296051025,5
COMMONAREA_MODE,6002.715599060059,5
ELEVATORS_MODE,2725.515426635742,5
ENTRANCES_MODE,2406.202796936035,5
FLOORSMAX_MODE,2364.313201904297,5
FLOORSMIN_MODE,1207.612003326416,5
LANDAREA_MODE,9744.655378341675,5
LIVINGAPARTMENTS_MODE,4320.777280807495,5
LIVINGAREA_MODE,8334.807615280151,5
NONLIVINGAPARTMENTS_MODE,2966.2037239074707,5
NONLIVINGAREA_MODE,8670.811214447021,5
APARTMENTS_MEDI,7205.153835296631,5
BASEMENTAREA_MEDI,5699.008819580078,5
YEARS_BEGINEXPLUATATION_MEDI,9171.967893600464,5
YEARS_BUILD_MEDI,3403.0304985046387,5
COMMONAREA_MEDI,5608.399589538574,5
ELEVATORS_MEDI,598.0559005737305,5
ENTRANCES_MEDI,2877.30908203125,5
FLOORSMAX_MEDI,1777.4149932861328,5
FLOORSMIN_MEDI,1379.9974994659424,5
LANDAREA_MEDI,4725.155908584595,5
LIVINGAPARTMENTS_MEDI,3610.859893798828,5
LIVINGAREA_MEDI,6354.678085327148,5
NONLIVINGAPARTMENTS_MEDI,1372.2955055236816,5
NONLIVINGAREA_MEDI,7032.056667327881,5
TOTALAREA_MODE,15738.023843765259,5
OBS_30_CNT_SOCIAL_CIRCLE,6232.7458782196045,5
DEF_30_CNT_SOCIAL_CIRCLE,12247.435884475708,5
OBS_60_CNT_SOCIAL_CIRCLE,6873.686904907227,5
DEF_60_CNT_SOCIAL_CIRCLE,10772.407526016235,5
DAYS_LAST_PHONE_CHANGE,54588.6057472229,5
FLAG_DOCUMENT_2,0.0,5
FLAG_DOCUMENT_3,18372.420127868652,5
FLAG_DOCUMENT_4,0.0,5
FLAG_DOCUMENT_5,59.802799224853516,5
FLAG_DOCUMENT_6,1370.859302520752,5
FLAG_DOCUMENT_7,0.0,5
FLAG_DOCUMENT_8,710.9804916381836,5
FLAG_DOCUMENT_9,0.0,5
FLAG_DOCUMENT_10,0.0,5
FLAG_DOCUMENT_11,198.50679779052734,5
FLAG_DOCUMENT_12,0.0,5
FLAG_DOCUMENT_13,1190.965991973877,5
FLAG_DOCUMENT_14,1653.8726959228516,5
FLAG_DOCUMENT_15,126.3026008605957,5
FLAG_DOCUMENT_16,3517.1943950653076,5
FLAG_DOCUMENT_17,0.0,5
FLAG_DOCUMENT_18,2707.4218788146973,5
FLAG_DOCUMENT_19,0.0,5
FLAG_DOCUMENT_20,0.0,5
FLAG_DOCUMENT_21,0.0,5
AMT_REQ_CREDIT_BUREAU_HOUR,0.0,5
AMT_REQ_CREDIT_BUREAU_DAY,1169.3219051361084,5
AMT_REQ_CREDIT_BUREAU_WEEK,763.9409065246582,5
AMT_REQ_CREDIT_BUREAU_MON,4344.56392288208,5
AMT_REQ_CREDIT_BUREAU_QRT,9666.136682510376,5
AMT_REQ_CREDIT_BUREAU_YEAR,5798.06379699707,5
AMT_ANNUITY_NA,0.0,5
AMT_GOODS_PRICE_NA,0.0,5
AGE_YEARS,78114.75712776184,5
CREDIT_INCOME_RATIO,48689.269550323486,5
BUREAU_AMT_CREDIT_SUM_SUM,38576.30005645752,5
BUREAU_AMT_CREDIT_SUM_MEAN,33452.04805183411,5
BUREAU_AMT_CREDIT_SUM_MAX,36659.944372177124,5
BUREAU_AMT_CREDIT_SUM_MIN,30552.71967124939,5
BUREAU_AMT_CREDIT_SUM_STD,27054.94737625122,5
BUREAU_AMT_CREDIT_SUM_DEBT_SUM,31107.462020874023,5
BUREAU_AMT_CREDIT_SUM_DEBT_MEAN,51858.99822998047,5
BUREAU_AMT_CREDIT_SUM_DEBT_MAX,22461.542938232422,5
BUREAU_AMT_CREDIT_SUM_DEBT_MIN,9431.4967212677,5
BUREAU_AMT_CREDIT_SUM_DEBT_STD,38403.79101753235,5
BUREAU_AMT_CREDIT_SUM_LIMIT_SUM,7435.118696212769,5
BUREAU_AMT_CREDIT_SUM_LIMIT_MEAN,10113.08821105957,5
BUREAU_AMT_CREDIT_SUM_LIMIT_MAX,7048.887920379639,5
BUREAU_AMT_CREDIT_SUM_LIMIT_MIN,1023.2232913970947,5
BUREAU_AMT_CREDIT_SUM_LIMIT_STD,9429.443702697754,5
BUREAU_AMT_ANNUITY_SUM,5518.766622543335,5
BUREAU_AMT_ANNUITY_MEAN,6112.397100448608,5
BUREAU_AMT_ANNUITY_MAX,7098.318397521973,5
BUREAU_AMT_ANNUITY_MIN,5643.06400680542,5
BUREAU_AMT_ANNUITY_STD,7633.234596252441,5
BUREAU_CREDIT_ACTIVE_NUNIQUE,1190.2002983093262,5
BUREAU_CREDIT_ACTIVE_<LAMBDA_0>,29757.428730010986,5
PREV_AMT_ANNUITY_SUM,19897.08568763733,5
PREV_AMT_ANNUITY_MEAN,31234.41330718994,5
PREV_AMT_ANNUITY_MAX,31292.54532623291,5
PREV_AMT_ANNUITY_MIN,41229.917541503906,5
PREV_AMT_ANNUITY_STD,27112.663078308105,5
PREV_AMT_APPLICATION_SUM,16465.75354385376,5
PREV_AMT_APPLICATION_MEAN,17856.889421463013,5
PREV_AMT_APPLICATION_MAX,15811.185525894165,5
PREV_AMT_APPLICATION_MIN,13010.171918869019,5
PREV_AMT_APPLICATION_STD,15134.644975662231,5
PREV_AMT_CREDIT_SUM,23559.150245666504,5
PREV_AMT_CREDIT_MEAN,21401.183347702026,5
PREV_AMT_CREDIT_MAX,27172.486629486084,5
PREV_AMT_CREDIT_MIN,15708.245195388794,5
PREV_AMT_CREDIT_STD,25307.552270889282,5
PREV_AMT_DOWN_PAYMENT_SUM,77411.58654403687,5
PREV_AMT_DOWN_PAYMENT_MEAN,27845.725791931152,5
PREV_AMT_DOWN_PAYMENT_MAX,31103.03083229065,5
PREV_AMT_DOWN_PAYMENT_MIN,10001.021812438965,5
PREV_AMT_DOWN_PAYMENT_STD,26234.782234191895,5
PREV_NAME_CONTRACT_STATUS_<LAMBDA>,67355.09719467163,5
PREV_DAYS_DECISION_MIN,50391.541147232056,5
PREV_DAYS_DECISION_MAX,32713.544094085693,5
INST_DAYS_LATE_MEAN,41223.39165306091,5
INST_DAYS_LATE_MAX,52916.60384941101,5
INST_DAYS_LATE_SUM,42881.45700263977,5
INST_DAYS_LATE_STD,38914.948680877686,5
INST_LATE_FLAG_SUM,10040.046436309814,5
INST_LATE_FLAG_MEAN,138906.02401924133,5
INST_AMT_PAYMENT_SUM,63383.71104812622,5
INST_AMT_PAYMENT_MEAN,31510.4216632843,5
INST_AMT_PAYMENT_MAX,60696.78123283386,5
CC_CC_UTIL_MEAN,55008.25539398193,5
CC_CC_UTIL_MAX,29120.463592529297,5
CC_CC_UTIL_STD,10443.918214797974,5
CC_AMT_BALANCE_MEAN,19513.042331695557,5
CC_AMT_BALANCE_MAX,18569.287315368652,5
CC_SK_ID_PREV_NUNIQUE,0.0,5
CC_SK_ID_PREV_COUNT,35038.01767349243,5
POS_MONTHS_BALANCE_MIN,57893.54877471924,5
POS_MONTHS_BALANCE_MAX,34163.49197387695,5
POS_MONTHS_BALANCE_COUNT,29071.506229400635,5
POS_NAME_CONTRACT_STATUS_<LAMBDA>,26878.829341888428,5
CREDIT_TO_INCOME,9272.47214126587,5
ANNUITY_TO_INCOME,48896.956102371216,5
EMPLOYED_YEARS,55006.981409072876,5
NAME_CONTRACT_TYPE_Cash_loans,10427.867805480957,5
NAME_CONTRACT_TYPE_Revolving_loans,2044.1581802368164,5
NAME_CONTRACT_TYPE_nan,0.0,5
CODE_GENDER_F,50433.1220741272,5
CODE_GENDER_M,23672.90442276001,5
CODE_GENDER_XNA,0.0,5
CODE_GENDER_nan,0.0,5
FLAG_OWN_CAR_N,17806.80166053772,5
FLAG_OWN_CAR_Y,2401.7968521118164,5
FLAG_OWN_CAR_nan,0.0,5
FLAG_OWN_REALTY_N,1023.5744075775146,5
FLAG_OWN_REALTY_Y,245.5452995300293,5
FLAG_OWN_REALTY_nan,0.0,5
NAME_TYPE_SUITE_Children,995.759204864502,5
NAME_TYPE_SUITE_Family,1134.5347023010254,5
NAME_TYPE_SUITE_Group_of_people,0.0,5
NAME_TYPE_SUITE_Other_A,0.0,5
NAME_TYPE_SUITE_Other_B,606.070198059082,5
NAME_TYPE_SUITE_Spouse_partner,426.33800888061523,5
NAME_TYPE_SUITE_Unaccompanied,1270.2349967956543,5
NAME_TYPE_SUITE_nan,109.54090118408203,5
NAME_INCOME_TYPE_Businessman,0.0,5
NAME_INCOME_TYPE_Commercial_associate,1544.5344924926758,5
NAME_INCOME_TYPE_Maternity_leave,0.0,5
NAME_INCOME_TYPE_Pensioner,1063.276683807373,5
NAME_INCOME_TYPE_State_servant,3999.520294189453,5
NAME_INCOME_TYPE_Student,0.0,5
NAME_INCOME_TYPE_Unemployed,0.0,5
NAME_INCOME_TYPE_Working,14086.760803222656,5
NAME_INCOME_TYPE_nan,0.0,5
NAME_EDUCATION_TYPE_Academic_degree,0.0,5
NAME_EDUCATION_TYPE_Higher_education,61684.92598724365,5
NAME_EDUCATION_TYPE_Incomplete_higher,1326.3811950683594,5
NAME_EDUCATION_TYPE_Lower_secondary,1084.0082988739014,5
NAME_EDUCATION_TYPE_Secondary__secondary_special,17178.78999710083,5
NAME_EDUCATION_TYPE_nan,0.0,5
NAME_FAMILY_STATUS_Civil_marriage,260.2154998779297,5
NAME_FAMILY_STATUS_Married,16730.764852523804,5
NAME_FAMILY_STATUS_Separated,1222.0411071777344,5
NAME_FAMILY_STATUS_Single__not_married,1003.1294956207275,5
NAME_FAMILY_STATUS_Unknown,0.0,5
NAME_FAMILY_STATUS_Widow,1140.28910446167,5
NAME_FAMILY_STATUS_nan,0.0,5
NAME_HOUSING_TYPE_Co-op_apartment,0.0,5
NAME_HOUSING_TYPE_House__apartment,3696.7698078155518,5
NAME_HOUSING_TYPE_Municipal_apartment,1412.5186920166016,5
NAME_HOUSING_TYPE_Office_apartment,1459.5649013519287,5
NAME_HOUSING_TYPE_Rented_apartment,236.99210357666016,5
NAME_HOUSING_TYPE_With_parents,596.1222953796387,5
NAME_HOUSING_TYPE_nan,0.0,5
WEEKDAY_APPR_PROCESS_START_FRIDAY,1222.390697479248,5
WEEKDAY_APPR_PROCESS_START_MONDAY,2030.6014003753662,5
WEEKDAY_APPR_PROCESS_START_SATURDAY,1674.1065044403076,5
WEEKDAY_APPR_PROCESS_START_SUNDAY,2289.585292816162,5
WEEKDAY_APPR_PROCESS_START_THURSDAY,1295.1204814910889,5
WEEKDAY_APPR_PROCESS_START_TUESDAY,616.7088012695312,5
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,1406.5677967071533,5
WEEKDAY_APPR_PROCESS_START_nan,0.0,5
FONDKAPREMONT_MODE_not_specified,155.88779830932617,5
FONDKAPREMONT_MODE_org_spec_account,49.14039993286133,5
FONDKAPREMONT_MODE_reg_oper_account,489.68970108032227,5
FONDKAPREMONT_MODE_reg_oper_spec_account,604.7215099334717,5
FONDKAPREMONT_MODE_nan,171.34300231933594,5
HOUSETYPE_MODE_block_of_flats,157.66119766235352,5
HOUSETYPE_MODE_specific_housing,0.0,5
HOUSETYPE_MODE_terraced_house,0.0,5
HOUSETYPE_MODE_nan,0.0,5
WALLSMATERIAL_MODE_Block,297.54530334472656,5
WALLSMATERIAL_MODE_Mixed,206.56330490112305,5
WALLSMATERIAL_MODE_Monolithic,180.36479949951172,5
WALLSMATERIAL_MODE_Others,186.33340072631836,5
WALLSMATERIAL_MODE_Panel,1311.1974124908447,5
WALLSMATERIAL_MODE_Stone_brick,699.2875022888184,5
WALLSMATERIAL_MODE_Wooden,51.56809997558594,5
WALLSMATERIAL_MODE_nan,57.10449981689453,5
EMERGENCYSTATE_MODE_No,191.4613971710205,5
EMERGENCYSTATE_MODE_Yes,505.8194999694824,5
EMERGENCYSTATE_MODE_nan,246.62470245361328,5
OCCUPATION_TYPE_FE,14176.852672576904,5
ORGANIZATION_TYPE_FE,30486.715435028076,5
