feature,coef,fold
CC_SK_ID_PREV_COUNT,-0.037881443984453145,4
POS_MONTHS_BALANCE_MIN,0.09308226792146898,4
POS_MONTHS_BALANCE_MAX,-0.08317563313919499,4
POS_MONTHS_BALANCE_COUNT,0.021983444785703597,4
POS_NAME_CONTRACT_STATUS_<LAMBDA>,-0.04932814475630206,4
CREDIT_TO_INCOME,0.010071066982954641,4
ANNUITY_TO_INCOME,0.10507002891683428,4
EMPLOYED_YEARS,-0.08005222147379608,4
NAME_CONTRACT_TYPE_Cash_loans,-0.02619168196550385,4
NAME_CONTRACT_TYPE_Revolving_loans,0.026191681965509184,4
NAME_CONTRACT_TYPE_nan,0.0,4
CODE_GENDER_F,-0.1085809362459846,4
CODE_GENDER_M,0.10881708509614607,4
CODE_GENDER_XNA,-0.02762069311246475,4
CODE_GENDER_nan,0.0,4
FLAG_OWN_CAR_N,0.08760105510086262,4
FLAG_OWN_CAR_Y,-0.08760105510086262,4
FLAG_OWN_CAR_nan,0.0,4
FLAG_OWN_REALTY_N,-0.00023905998730050005,4
FLAG_OWN_REALTY_Y,0.00023905998730267862,4
FLAG_OWN_REALTY_nan,0.0,4
NAME_TYPE_SUITE_Children,0.01129026957590745,4
NAME_TYPE_SUITE_Family,0.0034884889291816245,4
NAME_TYPE_SUITE_Group_of_people,0.0031347506039242972,4
NAME_TYPE_SUITE_Other_A,-0.004880371465335756,4
NAME_TYPE_SUITE_Other_B,0.008550144049598259,4
NAME_TYPE_SUITE_Spouse_partner,-0.014595100338893876,4
NAME_TYPE_SUITE_Unaccompanied,0.0019402952412570934,4
NAME_TYPE_SUITE_nan,-0.013045183866942808,4
NAME_INCOME_TYPE_Businessman,-0.03205672120212983,4
NAME_INCOME_TYPE_Commercial_associate,0.009546363771162787,4
NAME_INCOME_TYPE_Maternity_leave,0.010464497074972748,4
NAME_INCOME_TYPE_Pensioner,-0.07219094824848052,4
NAME_INCOME_TYPE_State_servant,-0.033149768609083786,4
NAME_INCOME_TYPE_Student,-0.058428403613525276,4
NAME_INCOME_TYPE_Unemployed,0.016991586112909164,4
NAME_INCOME_TYPE_Working,0.06535085953200838,4
NAME_INCOME_TYPE_nan,0.0,4
NAME_EDUCATION_TYPE_Academic_degree,-0.028440213449074717,4
NAME_EDUCATION_TYPE_Higher_education,-0.07923440973788283,4
NAME_EDUCATION_TYPE_Incomplete_higher,-0.010526994300568845,4
NAME_EDUCATION_TYPE_Lower_secondary,0.02873216887191936,4
NAME_EDUCATION_TYPE_Secondary__secondary_special,0.07362497970816081,4
NAME_EDUCATION_TYPE_nan,0.0,4
NAME_FAMILY_STATUS_Civil_marriage,0.02784183365757814,4
NAME_FAMILY_STATUS_Married,-0.05413472719694908,4
NAME_FAMILY_STATUS_Separated,0.03942440352045503,4
NAME_FAMILY_STATUS_Single__not_married,0.02309465569878354,4
NAME_FAMILY_STATUS_Unknown,-0.01849372589058221,4
NAME_FAMILY_STATUS_Widow,-0.0001809081831402029,4
NAME_FAMILY_STATUS_nan,0.0,4
NAME_HOUSING_TYPE_Co-op_apartment,-0.006537853620691508,4
NAME_HOUSING_TYPE_House__apartment,-0.00965267849261894,4
NAME_HOUSING_TYPE_Municipal_apartment,0.01817811191432193,4
NAME_HOUSING_TYPE_Office_apartment,-0.01464302331910287,4
NAME_HOUSING_TYPE_Rented_apartment,0.01384156561546488,4
NAME_HOUSING_TYPE_With_parents,-0.0015635726491402783,4
NAME_HOUSING_TYPE_nan,0.0,4
WEEKDAY_APPR_PROCESS_START_FRIDAY,0.004522989646351967,4
WEEKDAY_APPR_PROCESS_START_MONDAY,-0.012774746111762002,4
WEEKDAY_APPR_PROCESS_START_SATURDAY,-0.021242609698208712,4
WEEKDAY_APPR_PROCESS_START_SUNDAY,-0.009860957416147837,4
WEEKDAY_APPR_PROCESS_START_THURSDAY,-0.001285122149003611,4
WEEKDAY_APPR_PROCESS_START_TUESDAY,0.015527767685611074,4
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,0.01729005398247431,4
WEEKDAY_APPR_PROCESS_START_nan,0.0,4
FONDKAPREMONT_MODE_not_specified,0.007965733483272354,4
FONDKAPREMONT_MODE_org_spec_account,-0.015162803267425692,4
FONDKAPREMONT_MODE_reg_oper_account,0.021081133205598783,4
FONDKAPREMONT_MODE_reg_oper_spec_account,-0.005711744379235562,4
FONDKAPREMONT_MODE_nan,-0.014928474894369307,4
HOUSETYPE_MODE_block_of_flats,0.01602979344347317,4
HOUSETYPE_MODE_specific_housing,0.011885251452520727,4
HOUSETYPE_MODE_terraced_house,-0.0009082759195208144,4
HOUSETYPE_MODE_nan,-0.017567789117539506,4
WALLSMATERIAL_MODE_Block,-0.0021299251833902435,4
WALLSMATERIAL_MODE_Mixed,0.004253558109482997,4
WALLSMATERIAL_MODE_Monolithic,-0.011677726859314617,4
WALLSMATERIAL_MODE_Others,0.013389527872130819,4
WALLSMATERIAL_MODE_Panel,-0.018600054523830994,4
WALLSMATERIAL_MODE_Stone_brick,0.022863751714543367,4
WALLSMATERIAL_MODE_Wooden,0.005530815246653702,4
WALLSMATERIAL_MODE_nan,-0.005059567289214356,4
EMERGENCYSTATE_MODE_No,-0.03603884523828988,4
EMERGENCYSTATE_MODE_Yes,-0.005495039349588951,4
EMERGENCYSTATE_MODE_nan,0.03701575725638851,4
OCCUPATION_TYPE_FE,-0.011796380980443914,4
ORGANIZATION_TYPE_FE,0.044217214703275505,4
CNT_CHILDREN,0.012221129269357386,5
AMT_INCOME_TOTAL,0.09277365381208767,5
AMT_CREDIT,0.7838507714641759,5
AMT_ANNUITY,0.12719582057592232,5
AMT_GOODS_PRICE,-0.8943308786740388,5
REGION_POPULATION_RELATIVE,0.033362068200184995,5
DAYS_BIRTH,0.042586984676107636,5
DAYS_EMPLOYED,0.0710579221679842,5
DAYS_REGISTRATION,0.0304313411647758,5
DAYS_ID_PUBLISH,0.06306459248450512,5
OWN_CAR_AGE,0.08745150630285008,5
FLAG_MOBIL,0.011544993797975822,5
FLAG_EMP_PHONE,-0.018825026079158095,5
FLAG_WORK_PHONE,0.05715573198073552,5
FLAG_CONT_MOBILE,-0.01296916692825814,5
FLAG_PHONE,-0.040287474270855994,5
FLAG_EMAIL,-0.02144664002715049,5
CNT_FAM_MEMBERS,-0.005588350859135675,5
REGION_RATING_CLIENT,-0.02727080385312036,5
REGION_RATING_CLIENT_W_CITY,0.10893068646775661,5
HOUR_APPR_PROCESS_START,-0.0005269167905428947,5
REG_REGION_NOT_LIVE_REGION,-0.025661915990597063,5
REG_REGION_NOT_WORK_REGION,0.016630644361602505,5
LIVE_REGION_NOT_WORK_REGION,-0.02078172400136012,5
REG_CITY_NOT_LIVE_CITY,0.04962304463399266,5
REG_CITY_NOT_WORK_CITY,-0.019272407910169424,5
LIVE_CITY_NOT_WORK_CITY,0.016592147639795884,5
EXT_SOURCE_1,-0.06631412784438954,5
EXT_SOURCE_2,-0.386291753095757,5
EXT_SOURCE_3,-0.38149687523598347,5
APARTMENTS_AVG,-0.0020459734940156188,5
BASEMENTAREA_AVG,-0.0028791798189946862,5
YEARS_BEGINEXPLUATATION_AVG,0.056835643214624684,5
YEARS_BUILD_AVG,-0.010891817072222948,5
COMMONAREA_AVG,-0.0008854055062932943,5
ELEVATORS_AVG,0.007528548674248492,5
ENTRANCES_AVG,0.010783356520254417,5
FLOORSMAX_AVG,-0.07566189035372206,5
FLOORSMIN_AVG,0.005732838685868021,5
LANDAREA_AVG,-0.0008393546101638755,5
LIVINGAPARTMENTS_AVG,-0.021228314809233075,5
LIVINGAREA_AVG,0.013770436035300359,5
NONLIVINGAPARTMENTS_AVG,0.01014849515876963,5
NONLIVINGAREA_AVG,-0.0075420500209999975,5
APARTMENTS_MODE,-0.0020094991463848926,5
BASEMENTAREA_MODE,-0.0028953542713508955,5
YEARS_BEGINEXPLUATATION_MODE,-0.02727326144638446,5
YEARS_BUILD_MODE,-0.010955056675559266,5
COMMONAREA_MODE,-0.0008778569779846301,5
ELEVATORS_MODE,0.00759051692904467,5
ENTRANCES_MODE,0.010796071684118806,5
FLOORSMAX_MODE,-0.012692102917134648,5
FLOORSMIN_MODE,0.005701249065789866,5
LANDAREA_MODE,-0.0009103390352661609,5
LIVINGAPARTMENTS_MODE,-0.021258329212612864,5
LIVINGAREA_MODE,0.013751945414796548,5
NONLIVINGAPARTMENTS_MODE,0.010171096626684998,5
NONLIVINGAREA_MODE,-0.007652955186977157,5
APARTMENTS_MEDI,-0.002014123707533278,5
BASEMENTAREA_MEDI,-0.002850873381714651,5
YEARS_BEGINEXPLUATATION_MEDI,-0.044137456417534776,5
YEARS_BUILD_MEDI,-0.010914168038701886,5
COMMONAREA_MEDI,-0.0009118352678995282,5
ELEVATORS_MEDI,0.007552597637118158,5
ENTRANCES_MEDI,0.010773033527331688,5
FLOORSMAX_MEDI,0.05752288623141334,5
FLOORSMIN_MEDI,0.005750501164131928,5
LANDAREA_MEDI,-0.0008661520290226943,5
LIVINGAPARTMENTS_MEDI,-0.021206157562289413,5
LIVINGAREA_MEDI,0.013744890776697547,5
NONLIVINGAPARTMENTS_MEDI,0.010146799751878195,5
NONLIVINGAREA_MEDI,-0.007569033518942962,5
TOTALAREA_MODE,-0.003185894353411252,5
OBS_30_CNT_SOCIAL_CIRCLE,0.055769236581539226,5
DEF_30_CNT_SOCIAL_CIRCLE,0.04639127910247031,5
OBS_60_CNT_SOCIAL_CIRCLE,-0.055542480995014964,5
DEF_60_CNT_SOCIAL_CIRCLE,0.03658763635495488,5
DAYS_LAST_PHONE_CHANGE,0.04984309217056383,5
FLAG_DOCUMENT_2,0.02218082478293473,5
FLAG_DOCUMENT_3,0.16642170169662285,5
FLAG_DOCUMENT_4,-0.053009703122054275,5
FLAG_DOCUMENT_5,0.035007918287698954,5
FLAG_DOCUMENT_6,0.08491292373072792,5
FLAG_DOCUMENT_7,-0.0016000730833399149,5
FLAG_DOCUMENT_8,0.05147479089642602,5
FLAG_DOCUMENT_9,0.015444372705496924,5
FLAG_DOCUMENT_10,-0.03597038090989905,5
FLAG_DOCUMENT_11,-0.004049325390593603,5
FLAG_DOCUMENT_12,-0.013404740576347713,5
FLAG_DOCUMENT_13,-0.038662521474479794,5
FLAG_DOCUMENT_14,-0.04059901575632578,5
FLAG_DOCUMENT_15,-0.01776999824062374,5
FLAG_DOCUMENT_16,-0.04523245221720051,5
FLAG_DOCUMENT_17,-0.006609744593268523,5
FLAG_DOCUMENT_18,-0.041769156836392346,5
FLAG_DOCUMENT_19,-0.0026105055018936373,5
FLAG_DOCUMENT_20,0.007174234042358578,5
FLAG_DOCUMENT_21,0.004840332861412918,5
AMT_REQ_CREDIT_BUREAU_HOUR,0.0029062159689987087,5
AMT_REQ_CREDIT_BUREAU_DAY,0.018011235590350515,5
AMT_REQ_CREDIT_BUREAU_WEEK,-0.016216072039918292,5
AMT_REQ_CREDIT_BUREAU_MON,-0.035060327053984534,5
AMT_REQ_CREDIT_BUREAU_QRT,-0.06228735489067887,5
AMT_REQ_CREDIT_BUREAU_YEAR,-0.01398868454840017,5
AMT_ANNUITY_NA,-0.04287151690483333,5
AMT_GOODS_PRICE_NA,0.012389351417134667,5
AGE_YEARS,-0.040653041697186684,5
CREDIT_INCOME_RATIO,0.027825832899853103,5
BUREAU_AMT_CREDIT_SUM_SUM,-0.06760014938423486,5
BUREAU_AMT_CREDIT_SUM_MEAN,-0.004278172124958125,5
BUREAU_AMT_CREDIT_SUM_MAX,-0.06570382895351345,5
BUREAU_AMT_CREDIT_SUM_MIN,-0.015500387978504362,5
BUREAU_AMT_CREDIT_SUM_STD,0.004849092809258016,5
BUREAU_AMT_CREDIT_SUM_DEBT_SUM,0.20824527541082016,5
BUREAU_AMT_CREDIT_SUM_DEBT_MEAN,-0.0975681313406606,5
BUREAU_AMT_CREDIT_SUM_DEBT_MAX,-0.24413751800837813,5
BUREAU_AMT_CREDIT_SUM_DEBT_MIN,0.11256219467951746,5
BUREAU_AMT_CREDIT_SUM_DEBT_STD,0.14368709520915318,5
BUREAU_AMT_CREDIT_SUM_LIMIT_SUM,0.00813245140629369,5
BUREAU_AMT_CREDIT_SUM_LIMIT_MEAN,-0.007825118589622685,5
BUREAU_AMT_CREDIT_SUM_LIMIT_MAX,0.03638620786712839,5
BUREAU_AMT_CREDIT_SUM_LIMIT_MIN,-0.02953642148335933,5
BUREAU_AMT_CREDIT_SUM_LIMIT_STD,-0.10050951189135765,5
BUREAU_AMT_ANNUITY_SUM,-0.007100401137008895,5
BUREAU_AMT_ANNUITY_MEAN,-0.006503880894965094,5
BUREAU_AMT_ANNUITY_MAX,0.038364278842849285,5
BUREAU_AMT_ANNUITY_MIN,-0.005264858017617572,5
BUREAU_AMT_ANNUITY_STD,-0.022261807246575675,5
BUREAU_CREDIT_ACTIVE_NUNIQUE,-0.01006311585088972,5
BUREAU_CREDIT_ACTIVE_<LAMBDA_0>,0.10895229086739851,5
PREV_AMT_ANNUITY_SUM,-0.145563543127352,5
PREV_AMT_ANNUITY_MEAN,-0.03933769546359811,5
PREV_AMT_ANNUITY_MAX,-0.16353234384645168,5
PREV_AMT_ANNUITY_MIN,-0.03778524568070224,5
PREV_AMT_ANNUITY_STD,0.05478877734391721,5
PREV_AMT_APPLICATION_SUM,0.009954485502445274,5
PREV_AMT_APPLICATION_MEAN,0.013818488508952495,5
PREV_AMT_APPLICATION_MAX,0.09857751006972773,5
PREV_AMT_APPLICATION_MIN,-0.05838970366539179,5
PREV_AMT_APPLICATION_STD,-0.15528256858621495,5
PREV_AMT_CREDIT_SUM,0.062265248238346796,5
PREV_AMT_CREDIT_MEAN,0.12817503722524137,5
PREV_AMT_CREDIT_MAX,0.1452933103180218,5
PREV_AMT_CREDIT_MIN,-0.02329375831985972,5
PREV_AMT_CREDIT_STD,-0.03154764599438977,5
PREV_AMT_DOWN_PAYMENT_SUM,-0.07545217766767212,5
PREV_AMT_DOWN_PAYMENT_MEAN,-0.010085856121265741,5
PREV_AMT_DOWN_PAYMENT_MAX,-0.11009903648708765,5
PREV_AMT_DOWN_PAYMENT_MIN,0.05796396826254079,5
PREV_AMT_DOWN_PAYMENT_STD,0.1242491797998433,5
PREV_NAME_CONTRACT_STATUS_<LAMBDA>,0.13036413726918775,5
PREV_DAYS_DECISION_MIN,0.053295979234965714,5
PREV_DAYS_DECISION_MAX,0.012377935673974452,5
INST_DAYS_LATE_MEAN,-0.003574169952931816,5
INST_DAYS_LATE_MAX,0.0015656713559787996,5
INST_DAYS_LATE_SUM,0.0005501469041111922,5
INST_DAYS_LATE_STD,0.003225970384855894,5
INST_LATE_FLAG_SUM,0.010474633132886095,5
INST_LATE_FLAG_MEAN,0.19700748571594925,5
INST_AMT_PAYMENT_SUM,-0.02794521525642401,5
INST_AMT_PAYMENT_MEAN,-0.03954275082163593,5
INST_AMT_PAYMENT_MAX,0.13958593986568682,5
CC_CC_UTIL_MEAN,-0.01025936224492768,5
CC_CC_UTIL_MAX,0.0159794928870161,5
CC_CC_UTIL_STD,-0.02918893874963276,5
CC_AMT_BALANCE_MEAN,0.08104924251352136,5
CC_AMT_BALANCE_MAX,0.055245719864190544,5
CC_SK_ID_PREV_NUNIQUE,-0.009416725483582198,5
CC_SK_ID_PREV_COUNT,-0.027827546458772,5
POS_MONTHS_BALANCE_MIN,0.10408608472533942,5
POS_MONTHS_BALANCE_MAX,-0.08694036357249361,5
POS_MONTHS_BALANCE_COUNT,0.007357234545051538,5
POS_NAME_CONTRACT_STATUS_<LAMBDA>,-0.03501114334498984,5
CREDIT_TO_INCOME,0.027825832899853103,5
ANNUITY_TO_INCOME,0.053021686870520765,5
EMPLOYED_YEARS,-0.07105792216797588,5
NAME_CONTRACT_TYPE_Cash_loans,-0.022776931315949968,5
NAME_CONTRACT_TYPE_Revolving_loans,0.02277693131594164,5
NAME_CONTRACT_TYPE_nan,0.0,5
CODE_GENDER_F,-0.11271421014096639,5
CODE_GENDER_M,0.11283568143663927,5
CODE_GENDER_XNA,-0.020100504416647628,5
CODE_GENDER_nan,0.0,5
FLAG_OWN_CAR_N,0.10314103155235177,5
FLAG_OWN_CAR_Y,-0.10314103155234569,5
FLAG_OWN_CAR_nan,0.0,5
FLAG_OWN_REALTY_N,-0.004993224563614131,5
FLAG_OWN_REALTY_Y,0.004993224563614131,5
FLAG_OWN_REALTY_nan,0.0,5
NAME_TYPE_SUITE_Children,0.013757161973990273,5
NAME_TYPE_SUITE_Family,2.2302293128836356e-05,5
NAME_TYPE_SUITE_Group_of_people,-0.001240356467387042,5
NAME_TYPE_SUITE_Other_A,-0.0033832219283738145,5
NAME_TYPE_SUITE_Other_B,0.00851048598061006,5
NAME_TYPE_SUITE_Spouse_partner,-0.013053173457339674,5
NAME_TYPE_SUITE_Unaccompanied,0.002559977381458834,5
NAME_TYPE_SUITE_nan,-0.006056094942527434,5
NAME_INCOME_TYPE_Businessman,-0.032391964666911244,5
NAME_INCOME_TYPE_Commercial_associate,0.0178328557095705,5
NAME_INCOME_TYPE_Maternity_leave,0.0072773172047674445,5
NAME_INCOME_TYPE_Pensioner,-0.07619452105616827,5
NAME_INCOME_TYPE_State_servant,-0.03092266784672955,5
NAME_INCOME_TYPE_Student,-0.05335232900367949,5
NAME_INCOME_TYPE_Unemployed,0.015436744475627174,5
NAME_INCOME_TYPE_Working,0.060246511263581215,5
NAME_INCOME_TYPE_nan,0.0,5
NAME_EDUCATION_TYPE_Academic_degree,-0.056223639807121265,5
NAME_EDUCATION_TYPE_Higher_education,-0.08036373598353341,5
NAME_EDUCATION_TYPE_Incomplete_higher,-0.017130127268248082,5
NAME_EDUCATION_TYPE_Lower_secondary,0.036230810227569264,5
NAME_EDUCATION_TYPE_Secondary__secondary_special,0.07665540646301464,5
NAME_EDUCATION_TYPE_nan,0.0,5
NAME_FAMILY_STATUS_Civil_marriage,0.030874487824214876,5
NAME_FAMILY_STATUS_Married,-0.04801773641346055,5
NAME_FAMILY_STATUS_Separated,0.03186266523960149,5
NAME_FAMILY_STATUS_Single__not_married,0.01809509354618147,5
NAME_FAMILY_STATUS_Unknown,0.0,5
NAME_FAMILY_STATUS_Widow,-0.0013885244977622888,5
NAME_FAMILY_STATUS_nan,0.0,5
NAME_HOUSING_TYPE_Co-op_apartment,-0.0043984803361912265,5
NAME_HOUSING_TYPE_House__apartment,-0.011739458310817064,5
NAME_HOUSING_TYPE_Municipal_apartment,0.025191096322156225,5
NAME_HOUSING_TYPE_Office_apartment,-0.021749159254585825,5
NAME_HOUSING_TYPE_Rented_apartment,0.007515999738280362,5
NAME_HOUSING_TYPE_With_parents,0.001448961784548188,5
NAME_HOUSING_TYPE_nan,0.0,5
WEEKDAY_APPR_PROCESS_START_FRIDAY,0.009009392895973887,5
WEEKDAY_APPR_PROCESS_START_MONDAY,-0.014984969751903597,5
WEEKDAY_APPR_PROCESS_START_SATURDAY,-0.022583083242012577,5
WEEKDAY_APPR_PROCESS_START_SUNDAY,-0.030199016557112716,5
WEEKDAY_APPR_PROCESS_START_THURSDAY,0.009565955474662463,5
WEEKDAY_APPR_PROCESS_START_TUESDAY,0.01856027186426749,5
WEEKDAY_APPR_PROCESS_START_WEDNESDAY,0.014519659356681204,5
WEEKDAY_APPR_PROCESS_START_nan,0.0,5
FONDKAPREMONT_MODE_not_specified,0.011067130499305368,5
FONDKAPREMONT_MODE_org_spec_account,0.0003818978184690901,5
FONDKAPREMONT_MODE_reg_oper_account,0.02132902313378182,5
FONDKAPREMONT_MODE_reg_oper_spec_account,-0.012123947732254035,5
FONDKAPREMONT_MODE_nan,-0.01783822824830589,5
HOUSETYPE_MODE_block_of_flats,0.003590811724188268,5
HOUSETYPE_MODE_specific_housing,0.01194708403507737,5
HOUSETYPE_MODE_terraced_house,0.0019138710783462509,5
HOUSETYPE_MODE_nan,-0.005507462961140416,5
WALLSMATERIAL_MODE_Block,-0.000584919298313931,5
WALLSMATERIAL_MODE_Mixed,0.007106425003436434,5
WALLSMATERIAL_MODE_Monolithic,-0.009739783052936733,5
WALLSMATERIAL_MODE_Others,0.014616192195663262,5
WALLSMATERIAL_MODE_Panel,-0.01362423435098607,5
WALLSMATERIAL_MODE_Stone_brick,0.01062635866232818,5
WALLSMATERIAL_MODE_Wooden,-0.005110587692791603,5
WALLSMATERIAL_MODE_nan,0.002209481743923902,5
EMERGENCYSTATE_MODE_No,-0.036525760445378544,5
EMERGENCYSTATE_MODE_Yes,-0.0027850087579312875,5
EMERGENCYSTATE_MODE_nan,0.03703800069542594,5
OCCUPATION_TYPE_FE,-0.017799775650654995,5
ORGANIZATION_TYPE_FE,0.046408936411767084,5
